cam,x_new,y_new,date,time,effort,year,new_name,new_name2
K6,-1874026.487,636563.6014,8/24/2019,18:34:00,81,2019,Motorbike motorbike,Motorbike motorbike
L6,-1872091.458,637421.9161,8/25/2019,18:34:00,72,2019,Lepus americanus,Lepus americanus
H3,-1875835.423,650568.5849,8/29/2019,18:34:00,61,2019,Ursus americanus,Ursus americanus
I11,-1885962.223,626594.5185,8/30/2019,18:34:00,74,2019,Motorbike motorbike,Motorbike motorbike
F8,-1888851.605,638355.2956,9/1/2019,18:34:00,81,2019,Mountain biker,Mountain biker
E6,-1888275.346,644761.3461,9/11/2019,18:34:00,68,2019,Mountain biker,Mountain biker
L7,-1872993.216,634705.0133,7/14/2018,18:33:00,92,2018,Bos taurus,Bos taurus
K6,-1874026.487,636563.6014,8/4/2018,18:33:00,92,2018,Car truck,Car truck
F8,-1888851.605,638355.2956,8/9/2018,18:33:00,92,2018,Mountain biker,Mountain biker
F9,-1889399.555,636635.0375,8/23/2018,18:33:00,85,2018,Car truck,Car truck
K9,-1878172.783,629671.5583,9/15/2018,18:33:00,92,2018,Quad side_by_side,Quad side_by_side
K9,-1878172.783,629671.5583,9/15/2018,18:33:00,92,2018,Motor bike,Motor bike
K9,-1878172.783,629671.5583,9/16/2018,18:33:00,92,2018,Quad side_by_side,Quad side_by_side
I5,-1878258.239,642985.5725,9/19/2018,18:33:00,92,2018,Car truck,Car truck
K6,-1874026.487,636563.6014,9/25/2018,18:33:00,92,2018,car truck,car truck
J10a,-1881829.28,630414.9748,9/29/2018,18:33:00,92,2018,Mountain biker,Mountain biker
G3,-1879874.609,648965.6001,7/12/2019,18:33:00,82,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J5,-1875159.559,642408.1998,7/20/2019,18:33:00,73,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
E6,-1888275.346,644761.3461,7/24/2019,18:33:00,68,2019,Ursus arctos,Ursus arctos
G9,-1888376.282,633876.6079,7/26/2019,18:33:00,74,2019,Hiker hiker,Hiker hiker
B6,-1894767.195,649227.4085,8/2/2019,18:33:00,80,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K9,-1878172.783,629671.5583,8/2/2019,18:33:00,72,2019,car truck,car truck
K6,-1874026.487,636563.6014,8/4/2019,18:33:00,81,2019,Bos taurus,Bos taurus
K9,-1878172.783,629671.5583,8/10/2019,18:33:00,72,2019,car truck,car truck
K6,-1874026.487,636563.6014,8/10/2019,18:33:00,81,2019,car truck,car truck
K9,-1878172.783,629671.5583,8/12/2019,18:33:00,72,2019,car truck,car truck
D6,-1888940.981,646096.8555,8/26/2019,18:33:00,79,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I10,-1884265.037,629143.7134,8/27/2019,18:33:00,74,2019,Quad quad,Quad quad
F7,-1886173.329,642418.3807,8/31/2019,18:33:00,79,2019,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,9/1/2019,18:33:00,72,2019,car truck,car truck
F5,-1884137.001,646631.5284,9/12/2019,18:33:00,78,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
B6,-1894767.195,649227.4085,9/13/2019,18:33:00,80,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
L7,-1872993.216,634705.0133,7/14/2018,18:32:00,92,2018,Bos taurus,Bos taurus
D7,-1890238.697,644822.9866,7/15/2018,18:32:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.416,633528.8729,7/24/2018,18:32:00,92,2018,Mountain biker,Mountain biker
G7,-1884006.847,638999.3152,7/30/2018,18:32:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F8,-1888851.605,638355.2956,8/9/2018,18:32:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.487,636563.6014,8/27/2018,18:32:00,92,2018,Car truck,Car truck
F7,-1886173.329,642418.3807,9/12/2018,18:32:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J10a,-1881829.28,630414.9748,9/29/2018,18:32:00,92,2018,Mountain biker,Mountain biker
G3,-1879874.609,648965.6001,7/12/2019,18:32:00,82,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K6,-1874026.487,636563.6014,7/20/2019,18:32:00,81,2019,car truck,car truck
B6,-1894767.195,649227.4085,7/28/2019,18:32:00,80,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K6,-1874026.487,636563.6014,8/4/2019,18:32:00,81,2019,Bos taurus,Bos taurus
K9,-1878172.783,629671.5583,8/9/2019,18:32:00,72,2019,car truck,car truck
D5,-1887543.935,650116.4388,8/12/2019,18:32:00,78,2019,Lynx canadensis,Lynx canadensis
I8,-1882255.416,633528.8729,8/25/2019,18:32:00,81,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K9,-1878172.783,629671.5583,9/1/2019,18:32:00,72,2019,car truck,car truck
D6,-1888940.981,646096.8555,9/5/2019,18:32:00,79,2019,Tamias amoenus,Tamias amoenus
E6,-1888275.346,644761.3461,9/11/2019,18:32:00,68,2019,Mountain biker,Mountain biker
I6,-1879235.844,639311.3872,9/15/2019,18:32:00,81,2019,Hiker hiker,Hiker hiker
J10a,-1881829.28,630414.9748,7/5/2018,18:31:00,92,2018,Equus caballus,Equus caballus
K3,-1870375.371,645060.1601,7/13/2018,18:31:00,92,2018,Ursus americanus,Ursus americanus
F7,-1886173.329,642418.3807,7/14/2018,18:31:00,92,2018,Mountain biker,Mountain biker
L7,-1872993.216,634705.0133,7/14/2018,18:31:00,92,2018,Bos taurus,Bos taurus
D7,-1890238.697,644822.9866,7/15/2018,18:31:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.329,642418.3807,7/18/2018,18:31:00,92,2018,Hiker hiker,Hiker hiker
K8,-1877709.629,632099.975,8/1/2018,18:31:00,92,2018,Mountain biker,Mountain biker
F6,-1885529.993,645388.7828,8/6/2018,18:31:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,8/6/2018,18:31:00,64,2018,Hiker hiker,Hiker hiker
I10,-1884265.037,629143.7134,8/11/2018,18:31:00,92,2018,Motor bike,Motor bike
F8,-1888851.605,638355.2956,8/16/2018,18:31:00,92,2018,Hiker hiker,Hiker hiker
J10a,-1881829.28,630414.9748,8/24/2018,18:31:00,92,2018,Equus caballus,Equus caballus
G9,-1888376.282,633876.6079,8/31/2018,18:31:00,77,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,9/2/2018,18:31:00,92,2018,Motor bike,Motor bike
L8,-1874783.508,631765.9353,9/9/2018,18:31:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
F6,-1885529.993,645388.7828,7/14/2019,18:31:00,74,2019,Hiker hiker,Hiker hiker
K6,-1874026.487,636563.6014,7/19/2019,18:31:00,81,2019,car truck,car truck
K6,-1874026.487,636563.6014,7/20/2019,18:31:00,81,2019,car truck,car truck
K5,-1872647.162,639616.7018,7/21/2019,18:31:00,72,2019,car truck,car truck
G9,-1888376.282,633876.6079,7/26/2019,18:31:00,74,2019,Hiker hiker,Hiker hiker
H5,-1878605.236,644691.7393,8/3/2019,18:31:00,73,2019,Quad quad,Quad quad
K6,-1874026.487,636563.6014,8/10/2019,18:31:00,81,2019,car truck,car truck
F7,-1886173.329,642418.3807,8/12/2019,18:31:00,79,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H11,-1887633.167,628985.0788,8/27/2019,18:31:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
C6,-1892782.512,646476.8839,8/30/2019,18:31:00,68,2019,Hiker hiker,Hiker hiker
K6,-1874026.487,636563.6014,8/30/2019,18:31:00,81,2019,car truck,car truck
F7,-1886173.329,642418.3807,8/31/2019,18:31:00,79,2019,Mountain biker,Mountain biker
E6,-1888275.346,644761.3461,9/11/2019,18:31:00,68,2019,Mountain biker,Mountain biker
H10,-1886142.369,631694.0589,7/1/2018,18:30:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,7/9/2018,18:30:00,92,2018,Quad side_by_side,Quad side_by_side
K9,-1878172.783,629671.5583,7/9/2018,18:30:00,92,2018,Motor bike,Motor bike
D7,-1890238.697,644822.9866,7/12/2018,18:30:00,92,2018,Mountain biker,Mountain biker
L7,-1872993.216,634705.0133,7/14/2018,18:30:00,92,2018,Bos taurus,Bos taurus
D7,-1890238.697,644822.9866,7/15/2018,18:30:00,92,2018,Mountain biker,Mountain biker
I10,-1884265.037,629143.7134,7/15/2018,18:30:00,92,2018,Motor bike,Motor bike
J9,-1880270.536,631791.3152,8/9/2018,18:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,9/5/2018,18:30:00,92,2018,Car truck,Car truck
K6,-1874026.487,636563.6014,9/10/2018,18:30:00,92,2018,Car truck,Car truck
G6,-1884460.798,642059.6253,9/11/2018,18:30:00,92,2018,Tamias amoenus,Tamias amoenus
K9,-1878172.783,629671.5583,9/14/2018,18:30:00,92,2018,Car truck,Car truck
G7,-1884006.847,638999.3152,9/17/2018,18:30:00,92,2018,Weasel spp,Weasel spp
I10,-1884265.037,629143.7134,9/29/2018,18:30:00,92,2018,Quad quad,Quad quad
I10,-1884265.037,629143.7134,9/29/2018,18:30:00,92,2018,Motorbike motorbike,Motorbike motorbike
F8,-1888851.605,638355.2956,7/11/2019,18:30:00,81,2019,Mountain biker,Mountain biker
L6,-1872091.458,637421.9161,7/19/2019,18:30:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,7/20/2019,18:30:00,81,2019,car truck,car truck
I8,-1882255.416,633528.8729,7/26/2019,18:30:00,81,2019,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,7/27/2019,18:30:00,74,2019,Mountain biker,Mountain biker
E8,-1890218.778,638798.9033,8/2/2019,18:30:00,81,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H5,-1878605.236,644691.7393,8/3/2019,18:30:00,73,2019,Quad quad,Quad quad
K6,-1874026.487,636563.6014,8/4/2019,18:30:00,81,2019,Bos taurus,Bos taurus
F7,-1886173.329,642418.3807,8/7/2019,18:30:00,79,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I10,-1884265.037,629143.7134,8/9/2019,18:30:00,74,2019,Quad quad,Quad quad
K9,-1878172.783,629671.5583,8/11/2019,18:30:00,72,2019,car truck,car truck
K7,-1875739.423,634429.2378,8/13/2019,18:30:00,75,2019,Tamias amoenus,Tamias amoenus
F8,-1888851.605,638355.2956,8/29/2019,18:30:00,81,2019,Mountain biker,Mountain biker
F7,-1886173.329,642418.3807,8/31/2019,18:30:00,79,2019,Mountain biker,Mountain biker
H10,-1886142.369,631694.0589,7/1/2018,18:29:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.887,639314.09,7/1/2018,18:29:00,92,2018,Hiker hiker,Hiker hiker
I8,-1882255.416,633528.8729,7/6/2018,18:29:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,7/9/2018,18:29:00,92,2018,Quad side_by_side,Quad side_by_side
K9,-1878172.783,629671.5583,7/9/2018,18:29:00,92,2018,Motor bike,Motor bike
D7,-1890238.697,644822.9866,7/12/2018,18:29:00,92,2018,Mountain biker,Mountain biker
L7,-1872993.216,634705.0133,7/14/2018,18:29:00,92,2018,Bos taurus,Bos taurus
D7,-1890238.697,644822.9866,7/15/2018,18:29:00,92,2018,Mountain biker,Mountain biker
C9,-1896888.657,639093.6407,7/21/2018,18:29:00,92,2018,Car truck,Car truck
I9,-1883305.274,631806.718,8/6/2018,18:29:00,64,2018,Hiker hiker,Hiker hiker
D7,-1890238.697,644822.9866,8/9/2018,18:29:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.774,636217.6978,8/18/2018,18:29:00,92,2018,Mountain biker,Mountain biker
J9,-1880270.536,631791.3152,8/22/2018,18:29:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
E4,-1885393.616,648636.1642,8/25/2018,18:29:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.487,636563.6014,9/2/2018,18:29:00,92,2018,Car truck,Car truck
G6,-1884460.798,642059.6253,9/8/2018,18:29:00,92,2018,Tamias amoenus,Tamias amoenus
K6,-1874026.487,636563.6014,9/10/2018,18:29:00,92,2018,Car truck,Car truck
F7,-1886173.329,642418.3807,9/12/2018,18:29:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K8,-1877709.629,632099.975,9/17/2018,18:29:00,92,2018,Mountain biker,Mountain biker
F9,-1889399.555,636635.0375,9/23/2018,18:29:00,85,2018,car truck,car truck
J10,-1881759.197,628882.6741,7/17/2019,18:29:00,71,2019,Ursus americanus,Ursus americanus
G9,-1888376.282,633876.6079,7/27/2019,18:29:00,74,2019,Mountain biker,Mountain biker
F9,-1889399.555,636635.0375,7/31/2019,18:29:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
K9,-1878172.783,629671.5583,8/2/2019,18:29:00,72,2019,car truck,car truck
J4,-1873782.831,645136.7258,8/3/2019,18:29:00,75,2019,Odocoileus hemionus,Odocoileus hemionus
K8,-1877717.09,632103.4584,8/25/2019,18:29:00,74,2019,Hiker hiker,Hiker hiker
K8,-1877717.09,632103.4584,8/25/2019,18:29:00,74,2019,Canis familiaris,Canis spp
F8,-1888851.605,638355.2956,8/29/2019,18:29:00,81,2019,Mountain biker,Mountain biker
F7,-1886173.329,642418.3807,8/31/2019,18:29:00,79,2019,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,9/8/2019,18:29:00,74,2019,Mountain biker,Mountain biker
H10,-1886137.733,631694.5691,9/21/2019,18:29:00,92,2019,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,7/1/2018,18:28:00,77,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,7/2/2018,18:28:00,92,2018,Car truck,Car truck
I8,-1882255.416,633528.8729,7/6/2018,18:28:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.329,642418.3807,7/7/2018,18:28:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F9,-1889399.555,636635.0375,7/8/2018,18:28:00,85,2018,Car truck,Car truck
C9,-1896888.657,639093.6407,7/10/2018,18:28:00,92,2018,Car truck,Car truck
J4,-1873782.831,645136.7258,7/13/2018,18:28:00,92,2018,Hiker hiker,Hiker hiker
L7,-1872993.216,634705.0133,7/14/2018,18:28:00,92,2018,Bos taurus,Bos taurus
C6,-1892782.512,646476.8839,7/22/2018,18:28:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.774,636217.6978,8/18/2018,18:28:00,92,2018,Mountain biker,Mountain biker
H10,-1886137.733,631694.5691,7/14/2019,18:28:00,92,2019,Mountain biker,Mountain biker
I9,-1883305.274,631806.718,7/17/2019,18:28:00,78,2019,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,7/20/2019,18:28:00,81,2019,car truck,car truck
F8,-1888851.605,638355.2956,7/21/2019,18:28:00,81,2019,Mountain biker,Mountain biker
K3,-1870375.371,645060.1601,7/25/2019,18:28:00,72,2019,Odocoileus hemionus,Odocoileus hemionus
J4,-1873782.831,645136.7258,8/3/2019,18:28:00,75,2019,Odocoileus hemionus,Odocoileus hemionus
G7,-1884006.847,638999.3152,8/4/2019,18:28:00,72,2019,Lynx canadensis,Lynx canadensis
K6,-1874026.487,636563.6014,8/10/2019,18:28:00,81,2019,car truck,car truck
E8,-1890218.778,638798.9033,8/13/2019,18:28:00,81,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I6,-1879235.844,639311.3872,8/19/2019,18:28:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
F7,-1886173.329,642418.3807,8/31/2019,18:28:00,79,2019,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,8/31/2019,18:28:00,74,2019,Mountain biker,Mountain biker
F5,-1884137.001,646631.5284,9/1/2019,18:28:00,78,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G9,-1888376.282,633876.6079,9/8/2019,18:28:00,74,2019,Mountain biker,Mountain biker
D7,-1890238.697,644822.9866,7/1/2018,18:27:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.329,642418.3807,7/3/2018,18:27:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.416,633528.8729,7/6/2018,18:27:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,7/8/2018,18:27:00,92,2018,Motor bike,Motor bike
C9,-1896888.657,639093.6407,7/10/2018,18:27:00,92,2018,Car truck,Car truck
C6,-1892782.512,646476.8839,7/22/2018,18:27:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,8/7/2018,18:27:00,92,2018,Quad side_by_side,Quad side_by_side
I5,-1878258.239,642985.5725,8/18/2018,18:27:00,92,2018,Canis lupus,Canis spp
K3,-1870375.371,645060.1601,9/10/2018,18:27:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K6,-1874026.487,636563.6014,9/15/2018,18:27:00,92,2018,Car truck,Car truck
H5,-1878605.236,644691.7393,9/23/2018,18:27:00,92,2018,Quad quad,Quad quad
I10,-1884265.037,629143.7134,7/14/2019,18:27:00,74,2019,Quad quad,Quad quad
I8,-1882255.416,633528.8729,7/28/2019,18:27:00,81,2019,Mountain biker,Mountain biker
F9,-1889399.555,636635.0375,7/31/2019,18:27:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
G9,-1888376.282,633876.6079,8/4/2019,18:27:00,74,2019,Mountain biker,Mountain biker
F7,-1886173.329,642418.3807,8/12/2019,18:27:00,79,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F5,-1884137.001,646631.5284,8/16/2019,18:27:00,78,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G3,-1879874.609,648965.6001,8/17/2019,18:27:00,82,2019,Hiker hiker,Hiker hiker
I9,-1883305.274,631806.718,8/18/2019,18:27:00,78,2019,Hiker hiker,Hiker hiker
I6,-1879235.844,639311.3872,8/19/2019,18:27:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
G3,-1879874.609,648965.6001,8/24/2019,18:27:00,82,2019,Mountain biker,Mountain biker
K6,-1874026.487,636563.6014,8/30/2019,18:27:00,81,2019,car truck,car truck
F7,-1886173.329,642418.3807,8/31/2019,18:27:00,79,2019,Mountain biker,Mountain biker
F5,-1884137.001,646631.5284,9/4/2019,18:27:00,78,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H5,-1878605.236,644691.7393,9/7/2019,18:27:00,73,2019,car truck,car truck
D7,-1890238.697,644822.9866,7/1/2018,18:26:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,7/1/2018,18:26:00,77,2018,Mountain biker,Mountain biker
I8,-1882255.416,633528.8729,7/6/2018,18:26:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,7/8/2018,18:26:00,77,2018,Odocoileus hemionus,Odocoileus hemionus
K6,-1874026.487,636563.6014,7/13/2018,18:26:00,92,2018,Car truck,Car truck
D7,-1890238.697,644822.9866,7/15/2018,18:26:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.697,644822.9866,8/9/2018,18:26:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.369,631694.0589,8/9/2018,18:26:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,8/12/2018,18:26:00,92,2018,Car truck,Car truck
H11,-1887633.167,628985.0788,8/24/2018,18:26:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
E4,-1885393.616,648636.1642,8/25/2018,18:26:00,92,2018,Mountain biker,Mountain biker
E4,-1885393.616,648636.1642,8/27/2018,18:26:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.798,642059.6253,8/29/2018,18:26:00,92,2018,Tamias amoenus,Tamias amoenus
K8,-1877709.629,632099.975,9/1/2018,18:26:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.798,642059.6253,9/1/2018,18:26:00,92,2018,Mountain biker,Mountain biker
G9,-1888376.282,633876.6079,9/4/2018,18:26:00,77,2018,Hiker hiker,Hiker hiker
C6,-1892782.512,646476.8839,9/15/2018,18:26:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
J10a,-1881829.28,630414.9748,9/21/2018,18:26:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G9,-1888376.282,633876.6079,7/7/2019,18:26:00,74,2019,Equus caballus,Equus caballus
K6,-1874026.487,636563.6014,7/21/2019,18:26:00,81,2019,car truck,car truck
E8,-1890218.778,638798.9033,7/27/2019,18:26:00,81,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
F9,-1889399.555,636635.0375,8/11/2019,18:26:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
H3,-1875835.423,650568.5849,8/12/2019,18:26:00,61,2019,Odocoileus hemionus,Odocoileus hemionus
I9,-1883305.274,631806.718,8/18/2019,18:26:00,78,2019,Hiker hiker,Hiker hiker
I6,-1879235.844,639311.3872,8/19/2019,18:26:00,81,2019,Odocoileus hemionus,Odocoileus hemionus
D7,-1890238.697,644822.9866,7/1/2018,18:25:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.416,633528.8729,7/6/2018,18:25:00,92,2018,Mountain biker,Mountain biker
K6,-1874026.487,636563.6014,7/13/2018,18:25:00,92,2018,Car truck,Car truck
D7,-1890238.697,644822.9866,7/15/2018,18:25:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.783,629671.5583,7/28/2018,18:25:00,92,2018,Car truck,Car truck
K9,-1878172.783,629671.5583,8/4/2018,18:25:00,92,2018,Quad side_by_side,Quad side_by_side
E4,-1885393.616,648636.1642,8/19/2018,18:25:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E4,-1885393.616,648636.1642,8/25/2018,18:25:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.798,642059.6253,9/1/2018,18:25:00,92,2018,Mountain biker,Mountain biker
I10,-1884265.037,629143.7134,9/3/2018,18:25:00,92,2018,Motor bike,Motor bike
G6,-1884460.798,642059.6253,9/8/2018,18:25:00,92,2018,Tamias amoenus,Tamias amoenus
J10a,-1881829.28,630414.9748,9/21/2018,18:25:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J9,-1880270.536,631791.3152,7/2/2019,18:25:00,24,2019,Motorbike motorbike,Motorbike motorbike
K10,-1880085.173,627354.0873,7/8/2019,18:25:00,71,2019,Ursus americanus,Ursus americanus
D9,-1893782.414,639367.225,7/12/2019,18:25:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
G9,-1888376.282,633876.6079,7/17/2019,18:25:00,74,2019,Hiker hiker,Hiker hiker
I8,-1882255.416,633528.8729,7/20/2019,18:25:00,81,2019,Mountain biker,Mountain biker
K5,-1872647.162,639616.7018,7/21/2019,18:25:00,72,2019,car truck,car truck
H10,-1886137.733,631694.5691,7/24/2019,18:25:00,92,2019,Mountain biker,Mountain biker
I6,-1879235.844,639311.3872,7/27/2019,18:25:00,81,2019,Hiker hiker,Hiker hiker
F8,-1888851.605,638355.2956,8/3/2019,18:25:00,81,2019,Mountain biker,Mountain biker
K6,-1874026.487,636563.6014,8/10/2019,18:25:00,81,2019,Motorbike motorbike,Motorbike motorbike
G9,-1888376.282,633876.6079,8/11/2019,18:25:00,74,2019,Mountain biker,Mountain biker
F9,-1889399.555,636635.0375,8/11/2019,18:25:00,74,2019,Odocoileus hemionus,Odocoileus hemionus
H3,-1875835.423,650568.5849,8/12/2019,18:25:00,61,2019,Odocoileus hemionus,Odocoileus hemionus
H10,-1886137.733,631694.5691,8/14/2019,18:25:00,92,2019,Mountain biker,Mountain biker
D6,-1888940.981,646096.8555,8/26/2019,18:25:00,79,2019,Odocoileus hemionus,Odocoileus hemionus
D7,-1890238.697,644822.9866,9/1/2019,18:25:00,80,2019,Mountain biker,Mountain biker
F6,-1885529.993,645388.7828,9/2/2019,18:25:00,74,2019,Mountain biker,Mountain biker
J4,-1873782.831,645136.7258,9/5/2019,18:25:00,75,2019,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
D7,-1890238.697,644822.9866,7/1/2018,18:24:00,92,2018,Mountain biker,Mountain biker
J9,-1880270.536,631791.3152,7/2/2018,18:24:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G9,-1888376.282,633876.6079,7/3/2018,18:24:00,77,2018,Mountain biker,Mountain biker
I8,-1882255.416,633528.8729,7/6/2018,18:24:00,92,2018,Mountain biker,Mountain biker
